,ND_1,ND_2,ND_3,HF_1,HF_2,HF_3,KO_1,KO_2,KO_3,ND_KO_pvalue,ND_KO_pvalue_corr,HF_KO_pvalue,HF_KO_pvalue_corr,HF_ND_pvalue,HF_ND_pvalue_corr,log10_ND_KO_pvalue,log10_HF_KO_pvalue,log10_HF_ND_pvalue,mean_ND,mean_HF,mean_KO,log2_fc_HF_ND,log2_fc_ND_KO,log2_fc_HF_KO
165,22237.10817650479,22650.1922152988,20463.306038913346,17889.40908557781,16236.72982604948,19930.962091654026,22454.8320419875,20696.72827266814,21745.716265774416,0.8664630134428164,1.0,0.03797603008402535,1.0,0.04057470438613746,1.0,0.06224997120802732,1.4204904372481695,1.3917446356160117,22237.10817650479,17889.40908557781,21745.716265774416,-0.31386345130039817,0.032237955632999166,-0.28162549566739903
166,95362.76645705666,73892.13388564592,82771.11845512805,79545.29430850544,87051.54728383562,87447.12167994973,88180.37358045978,83994.37079523936,76834.67393775529,0.8935522968088252,1.0,0.7094318417827161,1.0,0.9252878809492903,1.0,0.048880024522809644,0.14908932277106438,0.03372312601076742,82771.11845512805,87051.54728383562,83994.37079523936,0.07274248891516281,-0.021165191250414817,0.05157729766474798
167,154232.87015230212,169588.16644109177,151108.34905101696,138537.51143713456,134481.6099948561,160484.1312447032,172140.72764647513,165062.7958536249,163535.09004909336,0.24358211546907182,1.0,0.057794354940125026,1.0,0.23522016117975372,1.0,0.6133546020745909,1.238114579193323,0.6285254567716525,154232.87015230212,138537.51143713456,165062.7958536249,-0.1548336016843906,-0.09790471664731469,-0.25273831833170535
168,9625.290635320032,9271.03253997928,8651.153772548732,5635.8665884643,6939.906750420176,9032.281940419853,9079.173608341516,10158.21331671725,11073.520519490829,0.2251580764967086,1.0,0.06440145104204761,1.0,0.12678642269167853,1.0,0.6475124701310111,1.1911043473536214,0.8969272517050496,9271.03253997928,6939.906750420176,10158.21331671725,-0.4178137468039919,-0.1318447454009942,-0.5496584922049861
169,19365.92045626236,21053.353664120237,21319.24247317347,24621.082849854032,16928.50564761484,20613.41749340019,21612.270880812954,19482.13991236571,25512.653295807322,0.4341361785242386,1.0,0.6292122076881164,1.0,0.9539755812855483,1.0,0.36237402093683435,0.20120285998366094,0.02046274169911901,21053.353664120237,20613.41749340019,21612.270880812954,-0.03046635489698027,-0.0378006057792782,-0.06826696067625827
170,1096336.8594275683,1029760.1024428119,1077011.2762886,1156598.5958869953,802128.2128475019,1128550.6890161147,1269179.8861048834,1292074.8192962848,1294985.6485220424,0.0005250462724509415,1.0,0.08791844612058215,1.0,0.7549068404278343,1.0,3.279802420432986,1.0559199962808838,0.12210663934357391,1077011.2762886,1128550.6890161147,1292074.8192962848,0.06743786388756547,-0.26265625865735,-0.19521839476978442
172,3042352.710628628,2993222.9012517366,2859584.9532258892,2687092.3112081895,2648164.6788582955,2912013.7366585922,3027449.213371021,3023160.3433829006,2914359.638610413,0.7420707057328453,1.0,0.05680404394158039,1.0,0.09392462841073526,1.0,0.12955471244785313,1.2456207452925563,1.0272205144385085,2993222.9012517366,2687092.3112081895,3023160.3433829006,-0.15565383445596034,-0.014357780753452822,-0.17001161520941319
173,63728.485199744144,70920.84048867537,74897.8801013841,67446.1285552156,68424.336833195,85410.9767145008,67039.15786937885,64249.58506327792,77687.72683246357,0.9727728240756351,1.0,0.5957152174442828,1.0,0.5899245022455939,1.0,0.011988570594828475,0.22496130578050905,0.22920356523267618,70920.84048867537,68424.336833195,67039.15786937885,-0.05170008673769081,0.08120560748990659,0.029505520752215728
175,22474.75196926121,24254.2376458186,21552.158151665168,18866.533562380788,21623.60473558732,25263.09121710574,24375.84263463119,25147.445894324308,22926.866427678196,0.24701330538571628,1.0,0.3190444947537105,1.0,0.6972846120576783,1.0,0.6072796528133506,0.4961487449099894,0.15658991886532117,22474.75196926121,21623.60473558732,24375.84263463119,-0.05569814851799548,-0.11714689714290166,-0.17284504566089723
176,40343.106800480964,40593.262666581875,41471.611818139776,42808.314121854666,23936.028849987735,41853.1841895988,42250.691104446414,40439.137119384366,39983.16928898599,0.9144562992848133,1.0,0.48979854695104835,1.0,0.49557354123450836,1.0,0.038837044078154095,0.30998250759856005,0.3048918887418904,40593.262666581875,41853.1841895988,40439.137119384366,0.044097086458344543,0.005488087020572463,0.04958517347891701
177,7943.038907544739,7634.144330747301,7580.659545786401,6358.001732622117,4492.1521614765825,6108.02685126357,7619.840364286622,7145.748956937796,6572.977020140228,0.13370317831985298,1.0,0.09085741034961776,1.0,0.025585640640032443,1.0,0.8738582688010855,1.0416396457615291,1.5920037042362185,7634.144330747301,6108.02685126357,7145.748956937796,-0.3217600580056403,0.0953812319989469,-0.2263788260066934
178,128337.8913553957,123093.49914823295,115264.57665653124,103001.85894627922,133740.07314804415,128768.8271486072,134297.61247933735,136231.17782922473,128737.75959493933,0.06966779272114894,1.0,0.31435755911163943,1.0,0.9711172262730825,1.0,1.1569679489632152,0.5025760920467273,0.01272834202750251,123093.49914823295,128768.8271486072,134297.61247933735,0.06502881079334188,-0.12567908522071497,-0.06065027442737328
179,1773.4168034447807,2167.2115733274536,2329.042048129532,2293.2308354557563,2389.992771402452,2331.569605726504,1822.7598818971353,1502.1914749728699,2267.96047190671,0.46055723121165604,1.0,0.1016031635070406,1.0,0.21197430485909532,1.0,0.33671639444643003,0.9930927696873135,0.6737167802704552,2167.2115733274536,2331.569605726504,1822.7598818971353,0.10546149700640277,0.24971547997077048,0.3551769769771733
180,6191.849993336227,5110.398140867212,5434.507936827197,5283.834071479117,3936.6825208317914,6376.0104596921465,5503.482543521301,6494.12586696341,4637.678646972602,0.9594206765127841,1.0,0.7159144971873828,1.0,0.6494459814271227,1.0,0.0179909262717836,0.14513884307911265,0.1874569661363753,5434.507936827197,5283.834071479117,5503.482543521301,-0.04056425123049892,-0.01819541573718865,-0.05875966696768752
181,13335.709215068215,17380.933862667018,17415.89696465745,17722.093250508806,11108.417106518438,16620.696353737283,14701.538069124432,11477.860004857974,17289.29947134518,0.511249287340897,1.0,0.8152092128528349,1.0,0.7340820856401801,1.0,0.29136728437165627,0.08873092091951508,0.13425537421563158,17380.933862667018,16620.696353737283,14701.538069124432,-0.06452477134371691,0.24153850185710593,0.17701373051338914
182,11974.379040183381,14162.547459711379,11890.173281819962,12995.978629259698,7358.484786317972,11412.0008659706,12947.885515344182,10151.08266098162,12928.93434064564,0.605411111777447,1.0,0.5001817416972342,1.0,0.31917584633740814,1.0,0.21794961222096776,0.300872165514082,0.4959699813541396,11974.379040183381,11412.0008659706,12928.93434064564,-0.06939908202171235,-0.11065252327984333,-0.1800516053015558
184,1968.3461731066195,1698.455549889929,1788.1728321640846,1896.692306342219,1384.8200614213106,1414.3862698371536,1124.4007550708661,1534.8736470945107,1348.4322178449027,0.02779788014022524,1.0,0.3236761335634306,1.0,0.24090614677240468,1.0,1.555988322013784,0.48988932235779803,0.6181521187427109,1788.1728321640846,1414.3862698371536,1348.4322178449027,-0.33831000904013403,0.40720318108379616,0.06889317204366216
185,926636.6562122405,760696.4100088943,806152.1421923692,718733.0555114142,984487.7347805977,840001.6083914214,903661.2727768486,959429.7292291123,801175.4862285339,0.4484527323235553,1.0,0.6761829417497264,1.0,0.864862164966878,1.0,0.34828332558056263,0.1699357894966172,0.06305310151106472,806152.1421923692,840001.6083914214,903661.2727768486,0.05933995119968654,-0.16472995693168005,-0.10539000573199343
186,190750.1167547433,174777.1195667784,194100.22330266164,204649.57506739994,132637.52494160004,195922.84672551294,181641.18183540393,179633.10240676368,180871.9398490176,0.38575717582121183,1.0,0.9019230960355421,1.0,0.726451848779216,1.0,0.4136859864817433,0.04483049171667155,0.13879316664127161,190750.1167547433,195922.84672551294,180871.9398490176,0.03860170117147898,0.0767153319314485,0.11531703310292743
187,762273.1950670031,769035.7989608906,740717.752318569,669843.3685042515,580711.1646277189,720393.393361918,809522.3759161647,792679.344851388,770077.5713378305,0.07914759527525206,1.0,0.03434735393155512,1.0,0.07388926635851299,1.0,1.101562275679119,1.464106714708899,1.1314186455001227,762273.1950670031,669843.3685042515,792679.344851388,-0.1864843601256595,-0.05642923863081064,-0.24291359875647012
189,12624.826490184787,15046.934510299636,12436.320390007388,13844.827632509774,10440.058238010302,12636.136115739502,14783.77434684181,15182.35450378039,15142.87763928654,0.1214140513302558,1.0,0.05315873458776274,1.0,0.4608796363724808,1.0,0.9157310491581125,1.2744253657295486,0.3364124804336026,12624.826490184787,12636.136115739502,15142.87763928654,0.0012918226472061717,-0.26237583009632864,-0.2610840074491227
190,262452.98525883537,256564.90454783916,255817.14126358955,235748.01161222532,150541.73696659904,265035.48270204896,261092.9680441068,246185.88927265033,244399.17883063795,0.2466244783745881,1.0,0.39019917947074967,1.0,0.2975194645049934,1.0,0.6079638202973908,0.4087136481954739,0.526484616320016,256564.90454783916,235748.01161222532,246185.88927265033,-0.12207823529613555,0.0595757653041947,-0.06250246999194074
191,63685.46347864169,71739.33607100093,65377.021480083116,68631.8401064046,35049.3244883931,63914.14161585071,64257.551844131354,64356.54489931238,68324.11612867564,0.6687649845110895,1.0,0.4076296775136895,1.0,0.3625177545485656,1.0,0.1747264739537833,0.38973420466748515,0.44067071871050684,65377.021480083116,63914.14161585071,64356.54489931238,-0.03264847409403549,0.022696776301564803,-0.00995169779247064
192,24671.932725565177,27836.056678410623,25550.735193751683,28164.832236615515,30787.439031979167,26097.543412364874,28509.297646215244,28930.258762076402,25766.572050419487,0.27822921073605555,1.0,0.7331613455764272,1.0,0.2312929913944445,1.0,0.5555972762292504,0.13480044038929676,0.6358375269562915,25550.735193751683,28164.832236615515,28509.297646215244,0.1405300745204676,-0.15806769385096137,-0.017537619330493803
193,125264.9112766489,118079.57023511907,120163.83747997727,119128.87456913019,62347.637514846574,141469.23036495957,122849.4569760496,132582.65897782703,125532.86744871088,0.18158110556048415,1.0,0.4607991781610757,1.0,0.598072120415385,1.0,0.7409293440182965,0.3364883041517457,0.2232464420820616,120163.83747997727,119128.87456913019,125532.86744871088,-0.012479654367316479,-0.06306235328925443,-0.07554200765657086
194,276516.9907525666,351036.79716946726,315365.5339420085,311095.9093382997,220841.38145712635,287426.95664573845,285857.6295707526,269051.5253315728,277712.93903312535,0.17089930775109138,1.0,0.8799043454089558,1.0,0.2990135383063174,1.0,0.7672596964395324,0.055564537530526224,0.5243091478674713,315365.5339420085,287426.95664573845,277712.93903312535,-0.13382962486220015,0.18343060180951953,0.04960097694731942
195,132855.1720711535,129198.75550444757,126072.78203284544,115269.45597353851,100614.84163585256,131176.29313981938,125460.81947900496,133450.22209232877,126712.1155974715,0.8048654293159926,1.0,0.23348279937575947,1.0,0.20452337328283432,1.0,0.09427672608054913,0.6317451082942194,0.6892570529001291,129198.75550444757,115269.45597353851,126712.1155974715,-0.16458189424325748,0.02803769889545755,-0.13654419534779988
