,ND_1,ND_2,ND_3,HF_1,HF_2,HF_3,KO_1,KO_2,KO_3,ND_KO_pvalue,ND_KO_pvalue_corr,HF_KO_pvalue,HF_KO_pvalue_corr,HF_ND_pvalue,HF_ND_pvalue_corr,log10_ND_KO_pvalue,log10_HF_KO_pvalue,log10_HF_ND_pvalue,mean_ND,mean_HF,mean_KO,log2_fc_HF_ND,log2_fc_ND_KO,log2_fc_HF_KO
5276,20660.7081928006,25451.155369408796,25098.106060947823,26936.89550472739,26367.949588344196,24976.146079362545,30422.938916816733,26126.85092239218,25026.384550904306,0.20025334371566625,1.0,0.5635039194375742,1.0,0.2258154304594668,1.0,0.6984202235826051,0.24910305888284212,0.6462463851106298,25098.106060947823,26367.949588344196,26126.85092239218,0.0712068889667429,-0.05795474619863482,0.013252142768108207
5277,61209.38340823693,60248.3765836378,64438.97545962464,63648.6344473756,69010.55976342286,60142.859581884426,61867.4381760378,66572.32120134018,69350.45446790468,0.19148549022177982,1.0,0.648456735103801,1.0,0.4679441677200763,1.0,0.7178641290340361,0.18811899464927354,0.32980596123691713,61209.38340823693,63648.6344473756,66572.32120134018,0.05637672683816053,-0.12116963685403905,-0.06479291001587868
5278,634447.7960694776,617910.132816211,714165.7452686605,753393.3236909905,721979.1418498383,699223.0637569085,899173.4072653118,689435.7665437624,729943.3546340046,0.1726616858922935,1.0,0.5082254232639358,1.0,0.10800761651642486,1.0,0.7628040228934954,0.29394361376995715,0.9665456177128535,634447.7960694776,721979.1418498383,729943.3546340046,0.18645569746827753,-0.2022830512781581,-0.01582735380988037
5279,644227.0661766799,582347.703636011,601927.5842457246,610635.7486569902,600384.4616917061,632807.7753465264,575702.8642430927,622261.8731485537,614833.9784906616,0.833119150162533,1.0,0.5826317947929558,1.0,0.8164849560390283,1.0,0.07929288267768604,0.23460581918250062,0.08805181284945202,601927.5842457246,610635.7486569902,614833.9784906616,0.020722120259617376,-0.030606965102370008,-0.009884844842752843
5280,31468.731161135955,26519.06230963368,30476.06276030111,35905.35606847875,37269.82198204492,26708.07690743766,41859.23036246441,33243.62013770934,40626.649676786765,0.04216708856642055,1.0,0.28378141931112333,1.0,0.3552979369906575,1.0,1.3750263838840695,0.5470160435325959,0.44940731419987756,30476.06276030111,35905.35606847875,40626.649676786765,0.2365225382545866,-0.4147498646361204,-0.17822732638153363
5281,5326.172635479935,6183.989634578633,5849.563632677038,5979.375355809884,5231.127996519926,6551.468437978297,5774.349215710447,6051.656117986778,7232.723647421625,0.33079718947374714,1.0,0.5032238311982278,1.0,0.7836122974211378,1.0,0.4804381889660087,0.2982388001684779,0.10589875713335652,5849.563632677038,5979.375355809884,6051.656117986778,0.03166577289104843,-0.04900100337876603,-0.01733523048771779
5282,243728.77711838714,258967.43300453335,273118.70727293903,302050.6333728085,268214.7904401982,272747.8738823076,293224.34464907093,276763.2472623338,270630.1741997071,0.11710174242574248,1.0,0.9523882929889067,1.0,0.17444294227777915,1.0,0.9314366427563715,0.021185951698033424,0.7583465968195962,258967.43300453335,272747.8738823076,276763.2472623338,0.07479727036823017,-0.09588169304028,-0.02108442267204981
5283,25228.446193787408,26930.808119333058,27662.797754984163,26729.275086550424,27203.63633436004,25355.46732301965,29034.936513872886,31704.155854564782,35075.70078444174,0.047847426489836795,1.0,0.03976400605013323,1.0,0.854456571640154,1.0,1.320141416117432,1.4005098687962223,0.068310005706656,26930.808119333058,26729.275086550424,31704.155854564782,-0.01083681040643656,-0.23541444279391843,-0.24625125320035499
5284,862260.5522530436,774824.768786578,807151.659633589,815280.8920913292,806957.1908555141,851598.9058571301,782477.5176324098,884991.7723941861,817522.8511434373,0.7479299607874967,1.0,0.915860318393694,1.0,0.7505656637322226,1.0,0.12613906933831762,0.03817075731095356,0.1246113072193818,807151.659633589,815280.8920913292,817522.8511434373,0.0144574287382512,-0.018419283005713563,-0.003961854267462477
5285,118264.22415495402,109563.86785493814,116059.36643556328,152888.33918879577,126139.00916619669,134329.69071785203,145587.07717125776,113988.42169343427,134008.7295287384,0.15923430804843786,1.0,0.6165118355480004,1.0,0.04986843362981516,1.0,0.7979633549973572,0.2100585815762015,1.3021742727804615,116059.36643556328,134329.69071785203,134008.7295287384,0.21091525863205135,-0.2074640246548207,0.0034512339772305453
5286,23223.648760838325,25015.90808655306,27266.05525423434,27660.78633774618,26711.258738058812,26119.78827206526,26670.148039587402,23512.364116427565,26641.128171594177,0.7935000441351624,1.0,0.3438167669925977,1.0,0.25522264354524266,1.0,0.10045304475329563,0.4636729477920627,0.5930807973078571,25015.90808655306,26711.258738058812,26641.128171594177,0.09460213932256524,-0.09080935386021315,0.0037927854623519696
5287,303947.9976630267,335112.20603113127,291084.2214960822,319735.44399252493,303322.66822417185,293372.0468907299,288864.74457191286,302928.1343633733,308568.08300676424,0.5263806897983129,1.0,0.6089420271701875,1.0,0.7780698698947288,1.0,0.2787000511339578,0.2154240513384225,0.10898140204982806,303947.9976630267,303322.66822417185,302928.1343633733,-0.0029711957119190517,0.004848940441857229,0.0018777447299383142
5288,113256.93666984176,125422.6619408481,124881.28199277684,122950.21638917102,135561.94188073208,129639.28132772073,126192.74817935987,138101.35705166074,143163.940375488,0.08443020775533204,1.0,0.3586489208138352,1.0,0.20274084838792625,1.0,1.0735021420677333,0.44533047163267464,0.6930587404920274,124881.28199277684,129639.28132772073,138101.35705166074,0.053945675254858695,-0.14517024352719132,-0.09122456827233269
5289,156562.4436604461,135819.71366522062,140916.6975636236,132561.92949852423,131812.64458779612,166129.07641365737,122280.89081282883,142405.45095121965,141482.808091348,0.37441809791965575,1.0,0.5687417701125879,1.0,0.9459832876052595,1.0,0.42664316731459323,0.24508487467865459,0.024116536076989603,140916.6975636236,132561.92949852423,141482.808091348,-0.08817606333473937,-0.005784188205862085,-0.09396025154060135
5290,52915.35759643068,52083.02475019299,52360.2621259856,50943.00635643888,51490.04834127666,62364.27381120568,62038.287368250756,62451.401530529954,56456.06277006155,0.01567284221041306,1.0,0.26842124457731853,1.0,0.542291558299298,1.0,1.8048522387344015,0.5711831142945066,0.26576715605240747,52360.2621259856,51490.04834127666,62038.287368250756,-0.024178695116389443,-0.24468654009730573,-0.2688652352136952
5291,161296.77750445262,165487.9733778062,158053.63408249815,144796.70414109534,150233.8908053778,167071.70106106874,144726.93985873737,166908.75761661545,157480.3344130368,0.48255068288451153,1.0,0.81366762942841,1.0,0.34241093374321196,1.0,0.3164570654474566,0.08955296142881737,0.46545237603773026,161296.77750445262,150233.8908053778,157480.3344130368,-0.10250731290691661,0.03454593444099555,-0.06796137846592118
